-1000,0.8091315821655053,0.8091315821655053,4
-1000,0.2416425588073741,-1000,1
0.8469153098853933,0.8469153098853933,-1000,4
-1000,0.6551437454884916,-1000,4
-1000,0.9317765914543436,0.9317765914543436,4
-1000,0.13361105939766624,0.13361105939766624,1
0.2826377018292593,-1000,-1000,4
0.7777739886140961,-1000,-1000,4
-1000,0.6856902625023027,-1000,4
0.3897773083218313,0.3897773083218313,0.3897773083218313,3
-1000,-1000,0.6259057065082695,4
-1000,0.17027420048830433,-1000,1
0.8101314576587683,0.8101314576587683,0.8101314576587683,4
-1000,0.2585361257414632,-1000,1
0.30669780700631266,0.30669780700631266,-1000,2
0.07011941356461243,0.07011941356461243,0.07011941356461243,3
-1000,0.6695448544345386,0.6695448544345386,4
-1000,-1000,0.6381995435039373,4
0.2648965359413129,0.2648965359413129,-1000,2
-1000,-1000,0.1508176562251946,4
0.17657259776954953,-1000,-1000,4
-1000,0.6513342640769517,-1000,4
0.05290505393222276,0.05290505393222276,0.05290505393222276,3
0.3889344513923165,0.3889344513923165,-1000,2
0.6692989153066693,-1000,-1000,4
-1000,0.9893142393439003,0.9893142393439003,4
0.8506841296170444,-1000,-1000,4
-1000,-1000,0.20915622112821822,4
0.2892067749982583,0.2892067749982583,-1000,2
0.2708116077246893,0.2708116077246893,0.2708116077246893,3
0.14739224994567723,0.14739224994567723,-1000,2
0.8029829616811567,0.8029829616811567,0.8029829616811567,4
-1000,-1000,0.12579406891888728,4
0.9851837437285664,-1000,-1000,4
0.07295046506799059,0.07295046506799059,0.07295046506799059,3
-1000,-1000,0.9347855886748552,4
0.7089111117762488,0.7089111117762488,-1000,4
-1000,-1000,0.1782312460122474,4
0.8091315821655053,0.8091315821655053,0.8091315821655053,4
-1000,0.7610776047402593,-1000,4
-1000,-1000,0.5809066120043817,4
0.9462265323146821,0.9462265323146821,0.9462265323146821,4
-1000,0.4744729873680029,-1000,4
0.14771653637427085,0.14771653637427085,0.14771653637427085,3
-1000,-1000,0.5791585449168436,4
-1000,0.558929086652245,0.558929086652245,4
-1000,-1000,0.8732770665540738,4
0.7234012682086227,0.7234012682086227,0.7234012682086227,4
0.1659941135307591,-1000,-1000,4
0.7708471920547773,-1000,-1000,4
-1000,-1000,0.00260583682682999,4
0.8835865492249687,0.8835865492249687,-1000,4
0.019561421116636103,0.019561421116636103,0.019561421116636103,3
-1000,-1000,0.9194180504298285,4
-1000,0.18276779136248372,0.18276779136248372,1
0.1570216654776997,0.1570216654776997,0.1570216654776997,3
-1000,0.018636494992745178,-1000,1
0.4613342262076032,0.4613342262076032,0.4613342262076032,4
-1000,0.8595488070069842,-1000,4
-1000,-1000,0.8674153462533923,4
-1000,0.3531475963514923,0.3531475963514923,1
0.9704706097435278,-1000,-1000,4
0.9032862230503823,-1000,-1000,4
0.6879047384499025,0.6879047384499025,0.6879047384499025,4
0.8835865492249687,0.8835865492249687,0.8835865492249687,4
-1000,-1000,0.7880448883303943,4
0.034203313657104585,-1000,-1000,4
0.31046420267866737,-1000,-1000,4
-1000,0.9280908133595899,0.9280908133595899,4
0.3212436808441479,0.3212436808441479,-1000,2
-1000,0.6499217203624235,-1000,4
-1000,0.3428275750113719,-1000,1
-1000,0.04487484535403794,-1000,1
-1000,0.3876331146189572,0.3876331146189572,1
0.44926217306658206,0.44926217306658206,-1000,4
0.8796332587993642,0.8796332587993642,-1000,4
-1000,0.9140801956466608,0.9140801956466608,4
0.9003260336055705,0.9003260336055705,0.9003260336055705,4
-1000,-1000,0.8474093348066055,4
0.5769921088120343,0.5769921088120343,-1000,4
0.9629927512198724,0.9629927512198724,0.9629927512198724,4
0.845318974878529,-1000,-1000,4
-1000,0.8863232567110627,0.8863232567110627,4
0.056756664807129265,0.056756664807129265,-1000,2
0.2711544274148495,-1000,-1000,4
-1000,-1000,0.9208344048367856,4
0.40624644925076425,0.40624644925076425,-1000,2
-1000,0.4176511315842561,0.4176511315842561,4
0.2648965359413129,0.2648965359413129,0.2648965359413129,3
0.32675634239061224,-1000,-1000,4
-1000,0.45067491269503746,-1000,4
-1000,0.7448876183639598,-1000,4
0.21795180034125003,0.21795180034125003,-1000,2
0.15891347580755683,-1000,-1000,4
0.9842546690349997,0.9842546690349997,-1000,4
0.9217952410902018,-1000,-1000,4
0.2732864193643913,-1000,-1000,4
-1000,0.9258477674547613,0.9258477674547613,4
-1000,-1000,0.6715359461071636,4
0.8882264911792652,-1000,-1000,4
0.800615221090326,0.800615221090326,-1000,4
0.8051857733884555,0.8051857733884555,-1000,4
-1000,-1000,0.26999325102525595,4
-1000,-1000,0.6007694539643759,4
-1000,0.3286485105955132,-1000,1
0.08546713664022146,0.08546713664022146,0.08546713664022146,3
0.012383241230485635,-1000,-1000,4
-1000,0.6856902625023027,0.6856902625023027,4
-1000,-1000,0.3282582121583699,4
0.8537975406706294,0.8537975406706294,0.8537975406706294,4
0.02117148934500793,0.02117148934500793,-1000,2
0.25135042978653466,0.25135042978653466,-1000,2
0.34124156871993105,-1000,-1000,4
-1000,0.31122013219284383,-1000,1
0.6715359461071636,0.6715359461071636,0.6715359461071636,4
0.5342925367513917,0.5342925367513917,0.5342925367513917,4
0.8356859531369748,0.8356859531369748,-1000,4
0.04717568274955441,0.04717568274955441,0.04717568274955441,3
0.5796734822921016,-1000,-1000,4
0.6551437454884916,0.6551437454884916,0.6551437454884916,4
-1000,0.46069356553190843,-1000,4
-1000,0.3004507688155162,-1000,1
0.5883290486236173,0.5883290486236173,-1000,4
-1000,0.6671986296965964,0.6671986296965964,4
-1000,0.7148741065464425,0.7148741065464425,4
-1000,0.7041799975850717,-1000,4
0.428619295954511,0.428619295954511,0.428619295954511,4
0.9444341502482009,0.9444341502482009,-1000,4
-1000,-1000,0.21932837419937823,4
0.4736766181023902,0.4736766181023902,0.4736766181023902,4
0.16869496673786782,0.16869496673786782,0.16869496673786782,3
0.9211807383960499,0.9211807383960499,-1000,4
0.5782179589289471,-1000,-1000,4
-1000,0.9667420967142109,0.9667420967142109,4
0.903031258766662,0.903031258766662,0.903031258766662,4
-1000,0.6130165507057709,-1000,4
0.9391561657877356,-1000,-1000,4
-1000,0.38324982173657207,0.38324982173657207,1
0.021931663557824676,0.021931663557824676,0.021931663557824676,3
-1000,-1000,0.5385882062968617,4
-1000,-1000,0.35663295043232035,4
0.7743841384146641,0.7743841384146641,-1000,4
0.9361867430207828,-1000,-1000,4
-1000,0.14912910892838066,0.14912910892838066,1
-1000,-1000,0.23459158721089193,4
-1000,0.500633595623787,-1000,4
0.14857338263771716,-1000,-1000,4
-1000,0.1014410248237976,-1000,1
-1000,-1000,0.5767070919729541,4
0.9289958798365753,0.9289958798365753,-1000,4
-1000,0.2204074886354208,-1000,1
0.40926281860569336,0.40926281860569336,-1000,2
-1000,0.2826377018292593,0.2826377018292593,1
0.3805007080677741,0.3805007080677741,0.3805007080677741,3
-1000,-1000,0.3475653474491692,4
0.33728837307964166,0.33728837307964166,-1000,2
0.9606138834315102,-1000,-1000,4
-1000,0.21170579755081975,-1000,1
-1000,0.6751676845397567,0.6751676845397567,4
0.3614837406440541,-1000,-1000,4
0.28264509295003504,0.28264509295003504,-1000,2
0.9328115190015634,0.9328115190015634,0.9328115190015634,4
-1000,0.7175960889820682,-1000,4
0.07458063716670611,0.07458063716670611,0.07458063716670611,3
-1000,0.46558027072153246,-1000,4
0.17081535986213903,-1000,-1000,4
0.3110110793454293,-1000,-1000,4
-1000,0.7108045837210317,0.7108045837210317,4
0.6242202880523549,-1000,-1000,4
0.5125121853158626,-1000,-1000,4
0.5399377637422359,-1000,-1000,4
-1000,-1000,0.35836298968384867,4
0.9053686138382362,-1000,-1000,4
0.8863232567110627,0.8863232567110627,-1000,4
-1000,0.5459569304490491,-1000,4
-1000,0.12593492767895179,0.12593492767895179,1
-1000,0.8609098291854532,0.8609098291854532,4
-1000,0.3415870981376882,-1000,1
-1000,0.7003527175415509,-1000,4
-1000,0.6176857488150528,-1000,4
0.3499363599726646,0.3499363599726646,-1000,2
-1000,0.8675861832876656,-1000,4
0.41582436824067276,0.41582436824067276,-1000,4
0.9328115190015634,-1000,-1000,4
0.900136497250242,-1000,-1000,4
-1000,0.2732864193643913,-1000,1
0.6476325467704802,-1000,-1000,4
0.9640377055893782,-1000,-1000,4
-1000,-1000,0.9005870934966982,4
0.7782968121357549,0.7782968121357549,0.7782968121357549,4
0.643625514265147,0.643625514265147,-1000,4
-1000,0.1782312460122474,0.1782312460122474,1
-1000,0.3307140749833161,0.3307140749833161,1
-1000,0.6018914731145594,-1000,4
0.8537975406706294,0.8537975406706294,-1000,4
-1000,0.667411822991255,-1000,4
-1000,0.9073070333588634,-1000,4
-1000,-1000,0.07620083631990408,4
-1000,0.7647088347713425,-1000,4
-1000,0.876582403449002,-1000,4
-1000,0.583848552346793,-1000,4
-1000,-1000,0.5469772708445213,4
-1000,0.578441276212375,-1000,4
0.2769226649118677,-1000,-1000,4
-1000,0.26431489793182145,0.26431489793182145,1
0.07505725523875556,0.07505725523875556,0.07505725523875556,3
0.6358841346314814,0.6358841346314814,-1000,4
-1000,0.006493895539201037,0.006493895539201037,1
-1000,0.8063796913259775,-1000,4
-1000,0.16715015827647944,0.16715015827647944,1
0.8374391352927892,-1000,-1000,4
0.6637970464719201,0.6637970464719201,0.6637970464719201,4
0.3282582121583699,0.3282582121583699,-1000,2
-1000,-1000,0.6746512117751859,4
-1000,0.8185427543538462,0.8185427543538462,4
0.05081304785215763,0.05081304785215763,0.05081304785215763,3
-1000,0.701835742168011,-1000,4
-1000,-1000,0.7304054462177301,4
-1000,-1000,0.8658775915445783,4
0.17687579800985184,0.17687579800985184,-1000,2
-1000,0.167866726555299,0.167866726555299,1
0.21054234098046998,-1000,-1000,4
0.4423048260824405,-1000,-1000,4
0.6092873642880812,0.6092873642880812,-1000,4
-1000,0.028905757260039876,0.028905757260039876,1
-1000,-1000,0.876582403449002,4
0.601990465887274,-1000,-1000,4
0.6550821620033485,-1000,-1000,4
0.3810038206820261,-1000,-1000,4
-1000,-1000,0.16869496673786782,4
0.2585361257414632,0.2585361257414632,-1000,2
0.5129159454330594,-1000,-1000,4
0.23512217547501582,-1000,-1000,4
-1000,0.7711398804906016,0.7711398804906016,4
0.4389780675985456,0.4389780675985456,-1000,4
0.20234748543235415,0.20234748543235415,0.20234748543235415,3
0.8537975406706294,-1000,-1000,4
-1000,-1000,0.8713689661029869,4
0.578441276212375,0.578441276212375,0.578441276212375,4
-1000,0.7610776047402593,0.7610776047402593,4
0.9845786175347071,-1000,-1000,4
-1000,-1000,0.6049660914854937,4
0.11216268713472842,0.11216268713472842,-1000,2
-1000,-1000,0.5316686748992704,4
0.48272759295721246,-1000,-1000,4
0.3307648703079996,0.3307648703079996,-1000,2
0.7815206255451694,0.7815206255451694,0.7815206255451694,4
0.4736766181023902,0.4736766181023902,-1000,4
-1000,-1000,0.4628697558077567,4
0.9372012428517187,0.9372012428517187,0.9372012428517187,4
-1000,0.7832248746592273,-1000,4
0.5385882062968617,-1000,-1000,4
0.025508929200726022,-1000,-1000,4
0.5479626289258641,0.5479626289258641,-1000,4
0.8404560629582791,0.8404560629582791,0.8404560629582791,4
-1000,0.03996428777915828,0.03996428777915828,1
0.98097948115096,-1000,-1000,4
-1000,0.08427347631309857,0.08427347631309857,1
0.5748084301749279,0.5748084301749279,-1000,4
-1000,0.21291158255127718,-1000,1
0.6554798249721182,0.6554798249721182,0.6554798249721182,4
-1000,0.13361105939766624,-1000,1
-1000,-1000,0.07031518902799676,4
-1000,0.7775008297121679,-1000,4
-1000,-1000,0.9264629515637831,4
-1000,0.30845626393028436,-1000,1
-1000,-1000,0.2204074886354208,4
0.1780620536477739,-1000,-1000,4
-1000,-1000,0.1464758071767186,4
-1000,-1000,0.701835742168011,4
-1000,0.977883553898657,0.977883553898657,4
0.5141182044453301,-1000,-1000,4
0.013639849400266106,-1000,-1000,4
-1000,-1000,0.34051769449424407,4
-1000,-1000,0.921728396474474,4
0.05544632936465188,-1000,-1000,4
-1000,-1000,0.2567963121118152,4
-1000,-1000,0.9120393445676604,4
-1000,0.5033177493637269,0.5033177493637269,4
0.26292688067115777,-1000,-1000,4
-1000,0.12579406891888728,-1000,1
0.755301194890138,-1000,-1000,4
-1000,0.8674153462533923,-1000,4
-1000,0.41090777649840976,-1000,4
0.6766083812483429,0.6766083812483429,-1000,4
0.34124156871993105,0.34124156871993105,0.34124156871993105,3
0.4880393251229559,-1000,-1000,4
0.5820886724326876,0.5820886724326876,0.5820886724326876,4
-1000,0.37436974772811704,-1000,1
0.9213787245926495,0.9213787245926495,-1000,4
0.8609098291854532,0.8609098291854532,0.8609098291854532,4
0.3128626856438644,-1000,-1000,4
-1000,0.42135042366426934,0.42135042366426934,4
-1000,-1000,0.7577449757184609,4
-1000,-1000,0.9705420030725812,4
0.8335682440130455,0.8335682440130455,0.8335682440130455,4
-1000,0.17081535986213903,0.17081535986213903,1
0.4455730615650003,0.4455730615650003,0.4455730615650003,4
-1000,0.8210128074034422,-1000,4
-1000,0.7183178613500413,-1000,4
-1000,0.15033007121875136,0.15033007121875136,1
-1000,0.5148079434404972,-1000,4
-1000,-1000,0.010992811794721722,4
-1000,0.43135934443180224,0.43135934443180224,4
0.7882474668953808,0.7882474668953808,0.7882474668953808,4
0.2153738838317125,0.2153738838317125,0.2153738838317125,3
-1000,0.869675070924923,-1000,4
0.5826922238115276,-1000,-1000,4
-1000,0.33670342943452963,0.33670342943452963,1
0.16715015827647944,0.16715015827647944,0.16715015827647944,3
0.3185534054779685,0.3185534054779685,0.3185534054779685,3
0.14634615656837527,0.14634615656837527,0.14634615656837527,3
0.4150674767659892,0.4150674767659892,0.4150674767659892,4
-1000,0.06340365552482218,-1000,1
0.6209318895752447,0.6209318895752447,0.6209318895752447,4
0.6613099746926128,-1000,-1000,4
0.9276244017805673,0.9276244017805673,0.9276244017805673,4
0.7882474668953808,0.7882474668953808,-1000,4
-1000,-1000,0.6070259699693901,4
0.04487484535403794,-1000,-1000,4
0.8796332587993642,0.8796332587993642,0.8796332587993642,4
-1000,0.4503918409088639,-1000,4
0.2778368577973838,0.2778368577973838,-1000,2
-1000,0.725101980749479,-1000,4
0.9893142393439003,-1000,-1000,4
-1000,0.8567945205200512,0.8567945205200512,4
-1000,-1000,0.046079466130208656,4
-1000,0.2699365424126894,0.2699365424126894,1
-1000,0.028905757260039876,-1000,1
0.7533151323267953,0.7533151323267953,-1000,4
-1000,0.2071626509876065,-1000,1
0.6081754817142228,0.6081754817142228,-1000,4
-1000,0.2801583048606088,0.2801583048606088,1
0.4613342262076032,-1000,-1000,4
-1000,0.12080215574980727,-1000,1
-1000,0.8217697086894191,0.8217697086894191,4
0.1588408603823725,0.1588408603823725,-1000,2
-1000,0.46031611697042,0.46031611697042,4
0.30845626393028436,0.30845626393028436,0.30845626393028436,3
0.8675861832876656,-1000,-1000,4
-1000,-1000,0.13915202103355767,4
-1000,0.9127272027879609,0.9127272027879609,4
0.1570216654776997,-1000,-1000,4
0.3160080410919115,0.3160080410919115,0.3160080410919115,3
-1000,0.30239103661560385,0.30239103661560385,1
0.147109111527376,-1000,-1000,4
0.6715359461071636,0.6715359461071636,-1000,4
-1000,0.5577212941833437,-1000,4
-1000,0.5778976337076261,-1000,4
0.6717089541006966,0.6717089541006966,-1000,4
-1000,-1000,0.8514467883112268,4
0.14739224994567723,-1000,-1000,4
0.900136497250242,0.900136497250242,0.900136497250242,4
0.5828627652815024,-1000,-1000,4
-1000,-1000,0.30432746954881185,4
-1000,-1000,0.9032862230503823,4
0.5720540096704421,0.5720540096704421,-1000,4
0.3549327158890106,0.3549327158890106,-1000,2
0.6743727483254128,0.6743727483254128,0.6743727483254128,4
0.327400602564684,0.327400602564684,-1000,2
0.5125121853158626,0.5125121853158626,0.5125121853158626,4
-1000,0.9163585793496632,0.9163585793496632,4
-1000,0.36803602671397434,-1000,1
0.5019726917402046,0.5019726917402046,0.5019726917402046,4
-1000,0.26270006763345977,0.26270006763345977,1
0.6889605820410011,-1000,-1000,4
-1000,0.7148741065464425,-1000,4
0.5568915184013702,0.5568915184013702,0.5568915184013702,4
-1000,0.23606058788807618,-1000,1
0.4237085897909588,-1000,-1000,4
0.5198937075979715,0.5198937075979715,0.5198937075979715,4
0.28050859039911646,-1000,-1000,4
0.6547884675965848,-1000,-1000,4
-1000,-1000,0.022676966484447347,4
-1000,0.9120393445676604,0.9120393445676604,4
0.17081443232818416,-1000,-1000,4
-1000,0.5466503439992733,0.5466503439992733,4
-1000,0.2648965359413129,-1000,1
0.8374391352927892,0.8374391352927892,-1000,4
-1000,0.6476325467704802,0.6476325467704802,4
-1000,0.1089044206195521,-1000,1
-1000,0.3128626856438644,-1000,1
0.8170481746412304,-1000,-1000,4
-1000,0.869675070924923,0.869675070924923,4
0.4674503136670134,0.4674503136670134,0.4674503136670134,4
0.5597773045018778,-1000,-1000,4
-1000,0.08667866075098374,-1000,1
-1000,-1000,0.07383630839678498,4
-1000,0.36350843478311345,-1000,1
0.5197228550537627,0.5197228550537627,0.5197228550537627,4
0.07620083631990408,0.07620083631990408,-1000,2
-1000,-1000,0.4105205183793223,4
-1000,0.6081754817142228,-1000,4
0.6406655425860384,-1000,-1000,4
0.44466162790811425,-1000,-1000,4
0.7112713820171246,0.7112713820171246,-1000,4
-1000,0.7175960889820682,0.7175960889820682,4
0.4213638193939077,0.4213638193939077,-1000,4
0.7041799975850717,0.7041799975850717,0.7041799975850717,4
-1000,0.8882264911792652,-1000,4
-1000,0.40247687238750846,-1000,1
-1000,0.5868608231978791,0.5868608231978791,4
0.9110633626771416,0.9110633626771416,0.9110633626771416,4
0.6180562085115329,0.6180562085115329,-1000,4
0.6499217203624235,0.6499217203624235,-1000,4
-1000,-1000,0.034289932273654206,4
0.4735858876520848,-1000,-1000,4
0.8615620863652423,0.8615620863652423,0.8615620863652423,4
-1000,-1000,0.6204036579208357,4
-1000,0.9264629515637831,-1000,4
0.7148741065464425,0.7148741065464425,-1000,4
0.6323090450541281,0.6323090450541281,0.6323090450541281,4
0.2588793024877773,0.2588793024877773,0.2588793024877773,3
0.7805196102705613,0.7805196102705613,-1000,4
-1000,0.054513169325347964,0.054513169325347964,1
0.3307140749833161,0.3307140749833161,-1000,2
-1000,0.43861847273723537,-1000,4
-1000,0.6488948205612894,0.6488948205612894,4
-1000,0.5252860235684214,-1000,4
0.15118738833241313,0.15118738833241313,0.15118738833241313,3
0.15685317408417881,0.15685317408417881,-1000,2
-1000,0.11073444451227676,0.11073444451227676,1
-1000,-1000,0.0415635830128096,4
-1000,0.6497855229950901,0.6497855229950901,4
0.7787844497325049,0.7787844497325049,0.7787844497325049,4
-1000,0.1570216654776997,0.1570216654776997,1
0.7805196102705613,-1000,-1000,4
-1000,-1000,0.8051857733884555,4
-1000,0.30167644703032914,-1000,1
0.3383352713648145,-1000,-1000,4
-1000,0.32743681563619714,-1000,1
0.815033443860027,0.815033443860027,-1000,4
0.7257113015963622,-1000,-1000,4
-1000,-1000,1.7314121883056366e-05,4
-1000,-1000,0.15033007121875136,4
0.8615620863652423,0.8615620863652423,-1000,4
-1000,0.7416128038814442,0.7416128038814442,4
1.7314121883056366e-05,-1000,-1000,4
0.07011941356461243,-1000,-1000,4
-1000,-1000,0.8288325562795762,4
0.7122579290746858,-1000,-1000,4
-1000,-1000,0.9106008732984289,4
-1000,-1000,0.749725959962725,4
0.30871925695528735,0.30871925695528735,-1000,2
0.6658769142061086,-1000,-1000,4
-1000,-1000,0.3318385839399624,4
-1000,-1000,0.4735858876520848,4
0.5099848946951232,-1000,-1000,4
-1000,-1000,0.6868706483659319,4
0.7896211426573806,0.7896211426573806,-1000,4
0.7319378970590938,0.7319378970590938,0.7319378970590938,4
-1000,0.4628697558077567,0.4628697558077567,4
-1000,-1000,0.7798284902506638,4
0.14954659651144725,0.14954659651144725,-1000,2
0.5878859798310991,0.5878859798310991,-1000,4
0.1588445110730044,0.1588445110730044,0.1588445110730044,3
0.128173275159031,-1000,-1000,4
0.4170093783498352,0.4170093783498352,0.4170093783498352,4
0.9395156410280364,-1000,-1000,4
-1000,0.16706552500328847,-1000,1
0.9073070333588634,0.9073070333588634,0.9073070333588634,4
0.4412565270659399,-1000,-1000,4
0.684862697802917,-1000,-1000,4
-1000,-1000,0.4237085897909588,4
-1000,-1000,0.8892339770754716,4
-1000,0.8474093348066055,0.8474093348066055,4
-1000,0.3212436808441479,0.3212436808441479,1
0.6695448544345386,0.6695448544345386,0.6695448544345386,4
-1000,0.26270006763345977,-1000,1
-1000,-1000,0.04717568274955441,4
0.23068900215557747,0.23068900215557747,-1000,2
-1000,0.4613342262076032,-1000,4
0.9054675685278253,0.9054675685278253,-1000,4
0.7496534109044579,0.7496534109044579,0.7496534109044579,4
0.6598287283486882,0.6598287283486882,-1000,4
0.26431489793182145,0.26431489793182145,-1000,2
-1000,0.35414093806882674,-1000,1
0.35232508836424853,0.35232508836424853,-1000,2
-1000,-1000,0.178439579722924,4
-1000,-1000,0.5778976337076261,4
0.4744729873680029,-1000,-1000,4
0.35116956004781047,-1000,-1000,4
-1000,0.6503202761854487,-1000,4
-1000,-1000,0.6695448544345386,4
0.44963383838083637,-1000,-1000,4
0.45067491269503746,0.45067491269503746,-1000,4
-1000,0.1659941135307591,0.1659941135307591,1
-1000,-1000,0.5579934749814327,4
-1000,-1000,0.33284069077224576,4
0.5399377637422359,0.5399377637422359,0.5399377637422359,4
0.025508929200726022,0.025508929200726022,-1000,2
0.21581877719976864,0.21581877719976864,-1000,2
0.5260701035068976,-1000,-1000,4
-1000,0.3383352713648145,-1000,1
-1000,0.601990465887274,-1000,4
0.15351862773431865,0.15351862773431865,-1000,2
-1000,-1000,0.3276160825955828,4
-1000,0.10906414526471381,0.10906414526471381,1
-1000,0.9106008732984289,0.9106008732984289,4
0.6875179492185165,0.6875179492185165,0.6875179492185165,4
0.8108544307177845,0.8108544307177845,-1000,4
-1000,-1000,0.6357535788490125,4
0.8025553129456517,0.8025553129456517,0.8025553129456517,4
-1000,-1000,0.9163585793496632,4
-1000,-1000,0.6766083812483429,4
-1000,0.9842546690349997,-1000,4
0.5844347910011927,0.5844347910011927,0.5844347910011927,4
-1000,-1000,0.4542645536296909,4
0.5469772708445213,-1000,-1000,4
-1000,0.9250414544072243,0.9250414544072243,4
0.3615880665468981,0.3615880665468981,0.3615880665468981,3
0.7175960889820682,-1000,-1000,4
-1000,0.48064846301641745,-1000,4
-1000,0.054513169325347964,-1000,1
-1000,0.14664492447549904,0.14664492447549904,1
-1000,-1000,0.14664492447549904,4
-1000,0.42968835158636565,0.42968835158636565,4
0.33728837307964166,-1000,-1000,4
-1000,0.9194180504298285,0.9194180504298285,4
0.4035759149425217,0.4035759149425217,0.4035759149425217,3
0.8667974017308362,-1000,-1000,4
-1000,-1000,0.06922659247845973,4
-1000,-1000,0.3286485105955132,4
0.2769226649118677,0.2769226649118677,-1000,2
0.0784337957067525,0.0784337957067525,0.0784337957067525,3
-1000,-1000,0.5689137806351949,4
-1000,0.8667974017308362,0.8667974017308362,4
-1000,0.6671986296965964,-1000,4
-1000,0.2503676230356672,0.2503676230356672,1
0.7370802011869126,0.7370802011869126,0.7370802011869126,4
-1000,-1000,0.7720251292745821,4
-1000,0.9360094757947093,0.9360094757947093,4
-1000,-1000,0.906977835700743,4
-1000,0.016481957101898072,-1000,1
0.9127272027879609,0.9127272027879609,-1000,4
0.9516208187382398,-1000,-1000,4
-1000,0.6889605820410011,-1000,4
-1000,-1000,0.37323551933218957,4
-1000,-1000,0.34124156871993105,4
0.08427347631309857,-1000,-1000,4
0.08972879922824308,0.08972879922824308,-1000,2
0.7818636884688193,-1000,-1000,4
-1000,0.9226213394419588,0.9226213394419588,4
-1000,0.6259057065082695,0.6259057065082695,4
0.3004507688155162,-1000,-1000,4
0.6680544245796212,-1000,-1000,4
0.5820886724326876,-1000,-1000,4
-1000,-1000,0.034776956723556456,4
0.26695299212134993,0.26695299212134993,-1000,2
-1000,-1000,0.3043325444458421,4
-1000,0.6562662677074449,0.6562662677074449,4
0.4477147157966904,-1000,-1000,4
-1000,-1000,0.3779520792999642,4
0.21932837419937823,0.21932837419937823,-1000,2
-1000,0.8692847601703587,0.8692847601703587,4
-1000,0.9356113828694318,-1000,4
-1000,0.47240560937447723,0.47240560937447723,4
-1000,0.3889344513923165,-1000,1
0.5791426513905215,0.5791426513905215,-1000,4
-1000,0.15509213435591063,0.15509213435591063,1
0.3119700991288259,0.3119700991288259,-1000,2
0.11209924419753767,0.11209924419753767,0.11209924419753767,3
-1000,-1000,0.9032260529656434,4
0.4003041279438329,-1000,-1000,4
0.8254314051405708,-1000,-1000,4
-1000,0.935421391657167,-1000,4
-1000,0.8736331074681394,-1000,4
0.08713026560998917,0.08713026560998917,0.08713026560998917,3
0.5820886724326876,0.5820886724326876,-1000,4
0.5878859798310991,-1000,-1000,4
-1000,-1000,0.27480588962449504,4
0.7262702306694799,0.7262702306694799,0.7262702306694799,4
-1000,-1000,0.6365737629686643,4
-1000,0.6673697133371217,0.6673697133371217,4
-1000,-1000,0.7609576706773585,4
-1000,-1000,0.13972856835043596,4
0.46558027072153246,0.46558027072153246,-1000,4
-1000,0.8356859531369748,0.8356859531369748,4
0.7155178303630814,-1000,-1000,4
-1000,-1000,0.23235696227646546,4
0.4355454844855343,0.4355454844855343,0.4355454844855343,4
